yr,blk,ai01,i_i1,i_i3,i_i4,i_i5,i_i6,i_i7
"23","I","100737",2,"3526064",9,146.00,362009,2479.51
"23","I","100737",3,"3527099",9,11827.00,15077653,1274.85
"23","I","100737",6,"9922100",0,0.00,180,0.00
"23","I","100737",7,"9994000",0,0.00,163115306,0.00
"23","I","100740",1,"3525007",9,57754.00,437645875,7577.76
"23","I","100740",7,"9994000",0,0.00,437645875,0.00
"23","I","100741",1,"3525005",9,3626.00,9531877,2628.76
"23","I","100741",7,"9994000",0,0.00,9531877,0.00
"23","I","100750",1,"3525017",9,98324.00,552976950,5624.03
"23","I","100750",7,"9994000",0,0.00,552976950,0.00
"23","I","100755",1,"3525007",9,81684.00,201191233,2463.04
"23","I","100755",2,"3525017",9,7600.00,61095190,8038.84
"23","I","100755",3,"3525014",9,1700.00,10557268,6210.16
"23","I","100755",7,"9994000",0,0.00,272843691,0.00
"23","I","100757",2,"3527042",9,321.22,3872964,12056.93
"23","I","100757",1,"3525040",9,76258.00,1079477779,14155.60
"23","I","100757",7,"9994000",0,0.00,1083350743,0.00
"23","I","100767",1,"3526002",9,92.70,1957868,21121.36
"23","I","100767",3,"3526064",9,2030.91,4765600,2346.53
"23","I","100767",5,"3526066",9,24048.00,9523197,396.01
"23","I","100767",2,"3525010",9,1156.00,11802216,10209.53
"23","I","100767",4,"3525053",9,444.00,6340952,14281.42
"23","I","100767",6,"9922100",0,0.00,678063,0.00
"23","I","100767",7,"9994000",0,0.00,35067896,0.00
"23","I","100768",1,"3525007",9,2320.00,16572600,7143.36
"23","I","100768",7,"9994000",0,0.00,16572600,0.00
"23","I","100777",1,"4391499",15,2160.67,7098108,3285.14
"23","I","100777",2,"3699001",9,6324.35,6589788,1041.97
"23","I","100777",6,"9922100",0,0.00,1496521,0.00
"23","I","100777",7,"9994000",0,0.00,15184417,0.00
"23","I","100805",1,"3415099",9,150.00,515355,3435.70
"23","I","100805",2,"3526099",9,360.00,4508636,12523.99
"23","I","100805",7,"9994000",0,0.00,5023991,0.00
"23","I","100813",1,"3471008",27,407.00,41400916,101722.15
"23","I","100813",2,"3633014",9,117914.00,26226885,222.42
"23","I","100813",7,"9994000",0,0.00,67627801,0.00
"23","I","100816",1,"3513099",9,21082.00,27611572,1309.72
"23","I","100816",7,"9994000",0,0.00,27611572,0.00
"23","I","100821",1,"3471008",27,132.22,14563300,110147.65
"23","I","100821",7,"9994000",0,0.00,14563300,0.00
"23","I","100830",1,"3479002",27,2178.00,427445866,196256.14
"23","I","100830",7,"9994000",0,0.00,427445866,0.00
"23","I","100837",1,"3711305",20,26729.75,8070781,301.94
"23","I","100837",7,"9994000",0,0.00,8070781,0.00
"23","I","100842",1,"3711105",27,196.17,31811939,162165.16
"23","I","100842",7,"9994000",0,0.00,31811939,0.00
"23","I","100845",1,"3310007",27,20501.00,285907408,13946.02
"23","I","100845",7,"9994000",0,0.00,285907408,0.00
"23","I","100861",1,"3934001",27,13112.00,278458578,21236.93
"23","I","100861",7,"9994000",0,0.00,278458578,0.00
"23","I","100866",4,"4324011",15,96889.73,10505753,108.43
"23","I","100866",1,"4151603",27,25.00,3399259,135970.36
"23","I","100866",2,"4331005",15,52.00,5241486,100797.81
"23","I","100866",3,"3935099",27,430.07,12782451,29721.79
"23","I","100866",6,"9922100",0,0.00,2537235,0.00
"23","I","100866",7,"9994000",0,0.00,34466184,0.00
"23","I","100871",1,"1424004",9,8484.00,41527295047,4894777.82
"23","I","100871",7,"9994000",0,0.00,41527295047,0.00
"23","I","100873",1,"3934003",27,9183.00,215412876,23457.79
"23","I","100873",7,"9994000",0,0.00,215412876,0.00
"23","I","100875",1,"3413943",9,30148.43,5360090,177.79
"23","I","100875",2,"3479005",27,1.00,226500,226500.00
"23","I","100875",7,"9994000",0,0.00,5586590,0.00
"23","I","100877",1,"3479004",27,370.87,79418430,214143.40
"23","I","100877",6,"9922100",0,0.00,618194,0.00
"23","I","100877",7,"9994000",0,0.00,80036624,0.00
"23","I","100893",1,"4291499",15,76776686.00,180425214,2.35
"23","I","100893",7,"9994000",0,0.00,180425214,0.00
"23","I","100898",1,"3913001",27,97.00,38293196,394775.22
"23","I","100898",7,"9994000",0,0.00,38293196,0.00
"23","I","100899",1,"3471008",27,15.00,3320508,221367.20
"23","I","100899",7,"9994000",0,0.00,3320508,0.00
"23","I","100905",1,"4151499",27,339.53,191086690,562804.30
"23","I","100905",2,"4762099",15,2424.00,16351298,6745.58
"23","I","100905",3,"3513004",9,14000.00,18808297,1343.45
"23","I","100905",7,"9994000",0,0.00,226246285,0.00
"23","I","100912",1,"4641002",27,2696.93,113313439,42015.66
"23","I","100912",4,"4713002",15,50713.11,5592135,110.27
"23","I","100912",2,"3692001",9,12130.10,1695441,139.77
"23","I","100912",3,"3692002",14,27455.00,951004,34.64
"23","I","100912",5,"3699014",9,592510.00,7145680,12.06
"23","I","100912",6,"9922100",0,0.00,3332219,0.00
"23","I","100912",7,"9994000",0,0.00,132029918,0.00
"23","I","100915",1,"4714099",15,1301534.00,136661014,105.00
"23","I","100915",7,"9994000",0,0.00,136661014,0.00
"23","I","100917",1,"4721400",15,3869.09,4217000,1089.92
"23","I","100917",7,"9994000",0,0.00,4217000,0.00
"23","I","100918",1,"4849004",15,790225.13,35686567,45.16
"23","I","100918",2,"3511059",27,43.00,8468354,196938.91
"23","I","100918",3,"3425019",27,5.73,1298556,226764.35
"23","I","100918",8,"1631099",4,8964.77,11363031,1267.52
"23","I","100918",4,"3511089",27,1.18,1873814,1587977.97
"23","I","100918",5,"4151401",27,8.95,20093907,2245129.27
"23","I","100918",6,"9922100",0,0.00,2028835,0.00
"23","I","100918",7,"9994000",0,0.00,80813064,0.00
"23","I","100919",1,"4849099",15,1381278.00,172659870,125.00
"23","I","100919",2,"4849004",15,314212.00,55929674,178.00
"23","I","100919",3,"4849008",15,187310.00,17606786,94.00
"23","I","100919",7,"9994000",0,0.00,246196330,0.00
"23","I","100922",1,"4111599",27,1066.55,1189044000,1114850.69
"23","I","100922",2,"4141399",27,677.26,690393000,1019391.37
"23","I","100922",7,"9994000",0,0.00,1879437000,0.00
"23","I","100923",1,"4714099",15,70041.00,5393193,77.00
"23","I","100923",2,"4294103",9,6041.00,3896521,645.01
"23","I","100923",3,"4716000",22,1386.00,33073430,23862.50
"23","I","100923",7,"9994000",0,0.00,42363144,0.00
"23","I","100924",3,"4613200",15,1817.59,1063328,585.02
"23","I","100924",1,"4654101",15,2389465.00,293031052,122.63
"23","I","100924",2,"3699007",15,2380280.00,86556693,36.36
"23","I","100924",4,"4294499",9,1050.00,489715,466.40
"23","I","100924",7,"9994000",0,0.00,381140788,0.00
"23","I","100925",1,"4692900",15,32882.43,34928042,1062.21
"23","I","100925",7,"9994000",0,0.00,34928042,0.00
"23","I","100929",1,"4654110",15,153566.00,3704000,24.12
"23","I","100929",7,"9994000",0,0.00,3704000,0.00
"23","I","100932",1,"4715002",15,397142.86,13900000,35.00
"23","I","100932",6,"9922100",0,0.00,835223,0.00
"23","I","100932",7,"9994000",0,0.00,14735223,0.00
"23","I","100935",1,"3899406",22,56519.00,2042430056,36137.05
"23","I","100935",2,"4131099",27,4.00,257288455,64322113.75
"23","I","100935",3,"3543001",9,5983.00,6980057,1166.65
"23","I","100935",6,"9922100",0,0.00,88285632,0.00
"23","I","100935",7,"9994000",0,0.00,2394984200,0.00
"23","I","100939",1,"4994100",15,1811945.26,298517982,164.75
"23","I","100939",7,"9994000",0,0.00,298517982,0.00
"23","I","100940",1,"4144104",27,36.23,6087000,168009.94
"23","I","100940",7,"9994000",0,0.00,6087000,0.00
"23","I","100962",3,"4713099",15,372464.16,100401439,269.56
"23","I","100962",4,"4714099",15,6923.52,1153389,166.59
"23","I","100962",1,"3633006",15,677359.00,28849399,42.59
"23","I","100962",2,"4293205",15,4967316.00,20513514,4.13
"23","I","100962",7,"9994000",0,0.00,150917741,0.00
"23","I","100965",1,"4654110",15,18427478.00,149631129,8.12
"23","I","100965",2,"3936301",27,686.00,83240585,121341.96
"23","I","100965",7,"9994000",0,0.00,232871714,0.00
"23","I","100967",2,"3936301",27,440.69,63346936,143744.89
"23","I","100967",1,"4654110",15,18920118.16,145874111,7.71
"23","I","100967",7,"9994000",0,0.00,209221047,0.00
"23","I","100968",2,"4151399",27,9.59,6418978,669471.53
"23","I","100968",3,"4125301",27,94932.06,49694087,523.47
"23","I","100968",1,"4325105",15,124111.00,35865440,288.98
"23","I","100968",4,"3462101",27,605213.00,36474101,60.27
"23","I","100968",7,"9994000",0,0.00,128452606,0.00
"23","I","100969",2,"4641004",27,98.96,8725331,88170.46
"23","I","100969",1,"4715099",15,9938389.00,26665513,2.68
"23","I","100969",7,"9994000",0,0.00,35390844,0.00
"23","I","100983",1,"4613100",15,898.25,1203650,1340.00
"23","I","100983",7,"9994000",0,0.00,1203650,0.00
"23","I","100993",1,"3422003",9,3110038.00,96784350,31.12
"23","I","100993",2,"3422011",9,983873.00,139425340,141.71
"23","I","100993",3,"3527028",9,99376.00,9752574,98.14
"23","I","100993",6,"9922100",0,0.00,7067736,0.00
"23","I","100993",7,"9994000",0,0.00,253030000,0.00
"23","I","100994",1,"4151399",27,0.80,538492,669471.53
"23","I","100994",7,"9994000",0,0.00,538492,0.00
"23","I","100995",1,"4295099",9,264000.00,25948912,98.29
"23","I","100995",2,"4716000",22,345853.00,1201908873,3475.20
"23","I","100995",7,"9994000",0,0.00,1227857785,0.00
"23","I","101005",1,"4151299",27,1508.00,1240172776,822395.74
"23","I","101005",2,"4323003",15,284762.00,994534046,3492.51
"23","I","101005",3,"4621299",15,4099472.00,1578307382,385.00
"23","I","101005",4,"3870205",27,1351.00,479627390,355016.57
"23","I","101005",7,"9994000",0,0.00,4292641594,0.00
"23","I","101010",1,"4292299",22,106976.06,249016727,2327.78
"23","I","101010",7,"9994000",0,0.00,249016727,0.00
"23","I","101015",1,"4143201",27,2315.00,210369508,90872.36
"23","I","101015",2,"3712999",9,70039.00,7597036,108.47
"23","I","101015",3,"4324003",15,33554862.00,175495842,5.23
"23","I","101015",6,"9922100",0,0.00,12140244,0.00
"23","I","101015",7,"9994000",0,0.00,405602630,0.00
"23","I","101019",1,"4126799",27,108.00,28882512,267430.67
"23","I","101019",7,"9994000",0,0.00,28882512,0.00
"23","I","101036",1,"4153202",27,1644.04,365173388,222120.19
"23","I","101036",7,"9994000",0,0.00,365173388,0.00
"23","I","101037",1,"3213603",27,51.00,9887568,193873.88
"23","I","101037",7,"9994000",0,0.00,9887568,0.00
"23","I","101040",2,"3425024",9,2172.71,2237720,1029.92
"23","I","101040",1,"3213603",27,156.00,125814148,806500.95
"23","I","101040",7,"9994000",0,0.00,128051868,0.00
"23","I","101057",2,"4911401",15,82803.26,8276186,99.95
"23","I","101057",1,"4294501",27,23.80,8010625,336580.88
"23","I","101057",3,"4912907",15,11454.00,2714784,237.02
"23","I","101057",6,"9922100",0,0.00,1994643,0.00
"23","I","101057",7,"9994000",0,0.00,20996238,0.00
"23","I","101078",1,"4126702",27,421.68,54240436,128628.80
"23","I","101078",2,"4151305",27,5.58,2268542,406791.57
"23","I","101078",7,"9994000",0,0.00,56508978,0.00
"23","I","101081",1,"3471008",27,419.00,63707331,152046.14
"23","I","101081",2,"3474099",9,272801.00,73923120,270.98
"23","I","101081",3,"3542000",27,53.00,16858526,318085.40
"23","I","101081",6,"9922100",0,0.00,15411783,0.00
"23","I","101081",7,"9994000",0,0.00,169900760,0.00
"23","I","101083",1,"3471008",27,144.00,26289295,182564.55
"23","I","101083",2,"3542000",27,19.90,4491636,225710.35
"23","I","101083",7,"9994000",0,0.00,30780931,0.00
"23","I","101084",3,"4294403",9,79938.40,14163486,177.18
"23","I","101084",4,"3627045",15,27911.04,2659922,95.30
"23","I","101084",1,"3472004",27,456.00,65879771,144473.18
"23","I","101084",2,"3472002",27,1254.00,48092750,38351.48
"23","I","101084",7,"9994000",0,0.00,130795929,0.00
"23","I","101173",4,"3424062",27,579.92,151486000,261218.79
"23","I","101173",1,"3414009",9,2030207.00,244721000,120.54
"23","I","101173",2,"3416029",9,386030.00,517459000,1340.46
"23","I","101173",3,"3413946",27,740.66,195272000,263645.94
"23","I","101173",5,"3525012",9,129230.00,129028000,998.44
"23","I","101173",6,"9922100",0,0.00,703165960,0.00
"23","I","101173",7,"9994000",0,0.00,1941131960,0.00
"23","I","101197",1,"2153500",27,48635.00,4950722333,101793.41
"23","I","101197",2,"2153100",27,8103.00,1016117185,125400.12
"23","I","101197",3,"2153300",27,1822.00,211825949,116260.13
"23","I","101197",4,"2153999",27,715.00,132967173,185968.07
"23","I","101197",7,"9994000",0,0.00,6311632640,0.00
"23","I","101199",1,"2153500",27,32240.74,3181868718,98690.94
"23","I","101199",2,"2153100",27,13929.01,1652175604,118614.00
"23","I","101199",7,"9994000",0,0.00,4834044322,0.00
"23","I","101221",1,"3413924",9,3581063.00,130166352,36.35
"23","I","101221",7,"9994000",0,0.00,130166352,0.00
"23","I","101246",2,"2143502",12,888297.74,114146259,128.50
"23","I","101246",1,"2321008",9,846.00,164142,194.02
"23","I","101246",3,"2365000",9,114089.00,109383911,958.76
"23","I","101246",6,"9922100",0,0.00,32799124,0.00
"23","I","101246",7,"9994000",0,0.00,256493436,0.00
"23","I","101368",1,"3214916",9,1641793.00,149986072,91.36
"23","I","101368",7,"9994000",0,0.00,149986072,0.00
"23","I","101377",1,"0137200",27,311.61,37493837,120322.96
"23","I","101377",7,"9994000",0,0.00,37493837,0.00
"23","I","101397",1,"3416019",9,3282095.00,506712035,154.39
"23","I","101397",7,"9994000",0,0.00,506712035,0.00
"23","I","101399",1,"2331900",27,122.00,24991000,204844.26
"23","I","101399",7,"9994000",0,0.00,24991000,0.00
"23","I","101413",1,"3511085",9,59965.02,81488869,1358.94
"23","I","101413",7,"9994000",0,0.00,81488869,0.00
"23","I","101423",1,"2413900",12,896144.00,498069177,555.79
"23","I","101423",7,"9994000",0,0.00,498069177,0.00
"23","I","101433",1,"2413900",12,186145.00,167533460,900.02
"23","I","101433",2,"2413199",12,478665.00,335066918,700.00
"23","I","101433",7,"9994000",0,0.00,502600378,0.00
"23","I","101434",1,"0165900",27,3.15,5597133,1776867.62
"23","I","101434",7,"9994000",0,0.00,5597133,0.00
"23","I","101441",1,"2143904",12,7163866.00,605704950,84.55
"23","I","101441",7,"9994000",0,0.00,605704950,0.00
"23","I","101451",1,"2616099",9,232744.00,34678865,149.00
"23","I","101451",2,"3551010",9,1190096.00,272531872,229.00
"23","I","101451",6,"9922100",0,0.00,1360449,0.00
"23","I","101451",7,"9994000",0,0.00,308571186,0.00
"23","I","101452",1,"2616099",9,1464431.00,307530668,210.00
"23","I","101452",2,"2621000",27,2850.00,461296002,161858.25
"23","I","101452",7,"9994000",0,0.00,768826670,0.00
"23","I","101455",1,"2613003",9,1028898.00,308764379,300.09
"23","I","101455",2,"3551010",9,9191.17,3426962,372.85
"23","I","101455",3,"2613099",9,2251164.10,891578982,396.05
"23","I","101455",4,"2643002",9,317114.61,63785198,201.14
"23","I","101455",5,"2643003",9,924504.00,333145591,360.35
"23","I","101455",7,"9994000",0,0.00,1600701112,0.00
"23","I","101456",1,"3471001",9,9250.00,3780647,408.72
"23","I","101456",7,"9994000",0,0.00,3780647,0.00
"23","I","101461",1,"2616099",9,878001.00,302207583,344.20
"23","I","101461",7,"9994000",0,0.00,302207583,0.00
"23","I","101462",1,"2616002",9,106041.00,11876543,112.00
"23","I","101462",7,"9994000",0,0.00,11876543,0.00
"23","I","101471",1,"2616005",9,831351.00,153800000,185.00
"23","I","101471",7,"9994000",0,0.00,153800000,0.00
"23","I","101472",1,"2616099",9,1398507.00,318257462,227.57
"23","I","101472",7,"9994000",0,0.00,318257462,0.00
"23","I","101476",1,"3551001",9,10634972.00,556661000,52.34
"23","I","101476",2,"2643004",9,8713152.00,450304400,51.68
"23","I","101476",7,"9994000",0,0.00,1006965400,0.00
"23","I","101482",1,"0294100",9,1299616.10,665065545,511.74
"23","I","101482",7,"9994000",0,0.00,665065545,0.00
"23","I","101484",1,"3551010",9,806187.00,185423000,230.00
"23","I","101484",2,"2643002",9,261688.00,36898000,141.00
"23","I","101484",7,"9994000",0,0.00,222321000,0.00
"23","I","101489",1,"2636003",9,222114.53,39874000,179.52
"23","I","101489",7,"9994000",0,0.00,39874000,0.00
"23","I","101514",1,"2615000",9,13468946.00,754261000,56.00
"23","I","101514",7,"9994000",0,0.00,754261000,0.00
"23","I","101526",1,"3552015",9,430812.00,134555339,312.33
"23","I","101526",7,"9994000",0,0.00,134555339,0.00
"23","I","101532",1,"2613003",9,896488.60,723605307,807.16
"23","I","101532",2,"3511027",9,100.30,192360,1917.85
"23","I","101532",3,"2636099",9,6438.62,3084847,479.12
"23","I","101532",7,"9994000",0,0.00,726882514,0.00
"23","I","101545",1,"3551010",9,2418095.00,435257200,180.00
"23","I","101545",7,"9994000",0,0.00,435257200,0.00
"23","I","101565",1,"3414064",27,31.50,4552458,144522.48
"23","I","101565",2,"3473099",9,21232.00,4005493,188.65
"23","I","101565",6,"9922100",0,0.00,454570,0.00
"23","I","101565",7,"9994000",0,0.00,9012521,0.00
"23","I","101567",1,"2643002",9,13600.00,3131784,230.28
"23","I","101567",7,"9994000",0,0.00,3131784,0.00
"23","I","101580",1,"3551001",9,535041.43,126548000,236.52
"23","I","101580",2,"3511021",9,398107.43,102652000,257.85
"23","I","101580",7,"9994000",0,0.00,229200000,0.00
"23","I","101582",1,"3921606",9,1514989.00,64290074,42.44
"23","I","101582",7,"9994000",0,0.00,64290074,0.00
"23","I","101589",6,"9922100",0,0.00,4508000,0.00
"23","I","101589",7,"9994000",0,0.00,4508000,0.00
"23","I","101602",1,"3627031",27,54.84,8226078,150001.42
"23","I","101602",2,"3514002",27,4.40,3525462,801241.36
"23","I","101602",3,"3542000",27,16.79,2350308,139982.61
"23","I","101602",4,"2657002",27,82.95,14101848,170004.20
"23","I","101602",6,"9922100",0,0.00,1175154,0.00
"23","I","101602",7,"9994000",0,0.00,29378850,0.00
"23","I","101604",1,"0192100",27,159.00,56620072,356101.08
"23","I","101604",2,"3552003",9,635062.00,84189343,132.57
"23","I","101604",3,"2643002",9,1046402.00,265508491,253.73
"23","I","101604",7,"9994000",0,0.00,406317906,0.00
"23","I","101607",1,"3552001",9,394971.00,225518934,570.98
"23","I","101607",2,"2643002",9,423633.00,100891998,238.16
"23","I","101607",7,"9994000",0,0.00,326410932,0.00
"23","I","101612",1,"3479002",27,70.00,27691527,395593.24
"23","I","101612",7,"9994000",0,0.00,27691527,0.00
"23","I","101624",1,"2636002",9,278.00,56897,204.67
"23","I","101624",7,"9994000",0,0.00,56897,0.00
"23","I","101628",1,"2632000",9,17576.00,17048252,969.97
"23","I","101628",7,"9994000",0,0.00,17048252,0.00
"23","I","101633",1,"3892301",22,759.47,3649694,4805.57
"23","I","101633",6,"9922100",0,0.00,1081899,0.00
"23","I","101633",7,"9994000",0,0.00,4731593,0.00
"23","I","101636",1,"2663007",14,896645.00,57052032,63.63
"23","I","101636",7,"9994000",0,0.00,57052032,0.00
"23","I","101637",1,"2791103",22,6.00,24543,4090.50
"23","I","101637",7,"9994000",0,0.00,24543,0.00
"23","I","101738",1,"2819003",14,849.00,58637,69.07
"23","I","101738",7,"9994000",0,0.00,58637,0.00
"23","I","101746",1,"2632000",9,256185.00,44063846,172.00
"23","I","101746",7,"9994000",0,0.00,44063846,0.00
"23","I","101751",1,"2632000",9,51237.00,8812770,172.00
"23","I","101751",7,"9994000",0,0.00,8812770,0.00
"23","I","101771",2,"4299709",27,11.98,729349,60873.89
"23","I","101771",1,"2912099",20,123.00,86780,705.53
"23","I","101771",7,"9994000",0,0.00,816129,0.00
"23","I","101772",1,"3511057",9,5000.00,1208000,241.60
"23","I","101772",6,"9922100",0,0.00,498000,0.00
"23","I","101772",7,"9994000",0,0.00,1706000,0.00
"23","I","101773",2,"4693904",15,40359.02,3857112,95.57
"23","I","101773",3,"4299199",27,43.15,3890079,90144.99
"23","I","101773",1,"4299709",27,43.00,3791179,88166.95
"23","I","101773",4,"3892302",22,223.40,3626344,16232.52
"23","I","101773",6,"9922100",0,0.00,1318671,0.00
"23","I","101773",7,"9994000",0,0.00,16483385,0.00
"23","I","101781",1,"3526029",9,150137.00,31528716,210.00
"23","I","101781",7,"9994000",0,0.00,31528716,0.00
"23","I","101788",1,"3479004",27,82.00,31015840,378241.95
"23","I","101788",2,"2911008",20,7880.00,2235840,283.74
"23","I","101788",3,"2671099",14,6233.00,1544400,247.78
"23","I","101788",4,"3214999",20,26556.00,3844569,144.77
"23","I","101788",6,"9922100",0,0.00,2052640,0.00
